danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
0.636,0.623,5,-7.016,1,0.0603,0.468,0.00453,0.351,0.389,100.026,2btKtacOXuMtC9WjcNRvAA,211150,4
0.563,0.542,0,-6.485,1,0.0371,0.677,0.0,0.106,0.417,123.015,6VeoA1vxx9dueepuakIbMr,265366,4
0.541,0.468,10,-4.039,0,0.362,0.404,3.65e-06,0.358,0.69,95.266,1WSGTYKLEpKfNQYYW5Oymt,158027,4
0.598,0.595,1,-5.48,0,0.158,0.108,2.72e-06,0.12,0.356,103.874,2tDQeA7q6MqaMdcTX8hnMW,164680,4
0.653,0.7,11,-6.992,0,0.397,0.372,0.000959,0.102,0.486,114.495,4eAhI6EBxj6dfUKrS80l7h,197783,4
0.633,0.698,0,-3.313,1,0.0301,0.161,0.0,0.146,0.369,144.172,3y5ahYM9zwyOCt3mieZ0PZ,221080,4
0.655,0.672,1,-4.966,1,0.0581,0.253,0.0,0.312,0.675,98.005,1HvCFAUIWQsWV9zud3UhDl,198880,4
0.663,0.884,2,-3.4,0,0.0716,0.652,0.0,0.156,0.875,172.059,6YjyT6MEMsMc41NNWk2dYg,175203,4
0.722,0.741,1,-3.72,1,0.19,0.249,0.0,0.151,0.46,162.11,3EtyEzMpfKSaoVhPunvbRV,308652,4
0.71,0.789,4,-3.874,1,0.0722,0.0161,2.77e-06,0.451,0.717,142.929,7uzmGiiJyRfuViKKK3lVmR,131064,4
0.901,0.4,0,-8.575,1,0.126,0.051,0.0,0.0599,0.346,135.984,6TqXcAFInzjp0bODyvrWEq,197573,4
0.575,0.904,3,-3.006,1,0.0444,0.0233,0.0,0.0652,0.74,120.108,0IWgZryiQWEQzLM99OSkvt,205520,4
0.456,0.752,11,-7.366,0,0.0462,0.0404,1.11e-05,0.201,0.302,150.027,3yYHAwO4K7AYGyPCsObCtl,258159,4
0.731,0.708,1,-6.659,1,0.167,0.473,0.00486,0.112,0.722,186.003,5MPQfbK3LIOyPT84WJyD7g,154840,4
0.948,0.484,2,-8.47,1,0.174,0.455,0.0,0.11,0.177,109.963,1uXrBvwyICvFg0gMdXANCV,144000,4
0.851,0.63,8,-4.366,0,0.0325,0.51,0.0,0.127,0.903,93.039,49dwc91esnpPYpVNPS01bX,190193,4
0.742,0.809,0,-6.13,0,0.055,0.0563,2.08e-05,0.255,0.953,116.0,1VKhkL590NFnmLPogX4ATh,221419,4
0.715,0.724,3,-4.854,0,0.0425,0.0897,0.000269,0.157,0.818,96.014,0f5yQttJS5nNxRAleF4kZO,245659,4
0.772,0.732,9,-3.713,0,0.213,0.307,5.14e-06,0.106,0.295,100.048,2XXMDz7SPZ4mSFN1PXfHUy,254383,4
0.696,0.521,10,-8.465,0,0.332,0.302,0.0,0.0565,0.458,100.0,62vpWI1CHwFy7tMIcSStl8,292987,4
0.76,0.962,11,-6.288,0,0.0375,0.066,2.18e-05,0.0343,0.972,137.017,5Q2J37xbIR60z6ifswoGKe,275827,4
0.347,0.592,11,-9.706,1,0.0941,0.0129,0.0224,0.102,0.149,200.303,1aK0IFDrPeGfeWR5f8oN8K,221347,5
0.568,0.697,2,-6.599,0,0.0973,0.775,0.0,0.101,0.459,152.045,6jNTXE2Q1iks09h7PetAwR,228947,4
0.615,0.677,5,-7.906,0,0.363,0.231,0.0,0.543,0.608,170.117,4Bj3usjRTckEJARO0dLbDf,209232,4
0.556,0.714,11,-5.973,0,0.0614,0.452,0.0,0.983,0.696,147.568,0h9xMQP3ctuibd4Ce2037O,232279,4
0.813,0.517,3,-9.362,0,0.308,0.536,1.35e-06,0.174,0.416,90.034,5w3r6vFKgkji8kpWgW47og,240907,4
0.692,0.63,8,-6.792,1,0.164,0.0732,0.0,0.0865,0.499,110.919,6IdiuMw1FSAvU3e6bgWQVX,203872,5
0.488,0.403,5,-7.004,1,0.0272,0.598,4.26e-06,0.434,0.495,131.496,3GrCQPpKqKzOcKfMAoqn82,212832,3
0.719,0.555,1,-8.265,1,0.351,0.567,0.0,0.0873,0.705,73.233,25fiDfKeimedNSPNXrQYcY,210089,4
0.672,0.598,10,-8.268,1,0.319,0.773,1.66e-06,0.355,0.466,84.017,2Jv5zlZ7iCZP7K1j26izha,257816,4
0.689,0.625,7,-9.559,1,0.186,0.228,1.24e-06,0.178,0.0786,150.055,7Kk3JdKFFQv1YN2hluyx1J,159650,4
0.79,0.917,4,-1.754,1,0.0679,0.151,0.0,0.197,0.754,136.051,1F46LaY3gYpvL2r534FeWs,187183,4
0.266,0.39,1,-7.218,0,0.0316,0.326,0.0,0.0748,0.126,157.022,6pe8fJYRy0V64s5BGGsDid,269816,3
0.913,0.448,2,-8.375,1,0.258,0.0635,2.05e-05,0.361,0.486,89.008,0smlHMLEGRzaubtkKb7BfG,180843,4
0.675,0.46,0,-9.06,0,0.053,0.632,0.0203,0.162,0.272,114.97,3fzuD5588k458917D1huVD,262934,4
0.638,0.752,6,-3.957,0,0.254,0.186,0.0,0.486,0.524,87.674,6H7xKHRvKrUiWcNSMPNJAw,175360,4
0.731,0.361,11,-9.471,1,0.0588,0.0265,0.000124,0.0969,0.426,139.956,0bnCxmktCsoiwb1Witnnrd,225260,4
0.39,0.646,6,-3.961,1,0.0372,0.0904,0.0,0.114,0.271,120.755,3bCwWfwMOpcltYlt17gIRO,213677,4
0.85,0.567,4,-8.739,0,0.199,0.136,0.0,0.115,0.161,99.99,500c6DLy4ag8gFAnkuzTxP,168000,4
0.592,0.447,5,-7.815,0,0.0901,0.196,0.0,0.0705,0.447,106.7,2ZRIRIvlksw4LaC5g2ECGn,367583,5
0.816,0.756,7,-4.982,1,0.121,0.175,0.00239,0.0769,0.494,120.012,4dZsxlUWfHgpmIKIGQy9kR,172000,4
0.864,0.568,6,-7.054,0,0.186,0.366,0.0,0.153,0.917,137.982,04wFYPd2i6tXhatf7yTQfr,192312,4
0.693,0.575,1,-7.541,1,0.0726,0.0771,0.0,0.0713,0.57,160.05,7DEirerYkkVLmFX763N8oQ,156000,4
0.759,0.694,5,-4.075,0,0.0418,0.0544,0.0,0.131,0.374,117.056,7p0tz5SeCrSxTLSvwR8W3D,199580,4
0.705,0.721,1,-5.545,0,0.514,0.333,0.0,0.101,0.574,75.132,2H8ETIUEoN9YMf56X66bxd,160900,4
0.795,0.787,11,-5.165,0,0.0864,0.147,1.87e-06,0.4,0.507,97.037,1XhmGf2ItpIcll24AeKZ6r,224629,4
0.858,0.756,6,-5.156,0,0.074,0.0533,0.00414,0.0613,0.738,103.986,6dZDBFRYElQx4DY1q62r30,223846,4
0.793,0.595,6,-7.239,0,0.213,0.556,0.0,0.109,0.736,129.922,4SIVAJIeJN2KrcL6x5auUH,240006,4
0.832,0.772,10,-5.429,1,0.1,0.0559,0.000486,0.44,0.704,96.016,3QwBODjSEzelZyVjxPOHdq,209453,4
0.764,0.515,10,-5.841,0,0.0353,0.031,0.0,0.181,0.614,112.062,1KmujYKPsLB445VrBd3yMV,204524,4
0.715,0.59,8,-6.077,1,0.356,0.0179,0.0,0.0648,0.674,141.955,27cOJBFqaa0U6OIB22vF1O,166236,4
0.823,0.44,5,-8.465,0,0.0346,0.0375,1.84e-05,0.0945,0.692,102.997,5EKITWJXROxWdc0bcRrMLy,211959,4
0.8,0.729,9,-2.897,0,0.144,0.101,0.0,0.316,0.836,171.976,4IYxcqhcFFJ025qfWJeulF,271515,4
0.782,0.634,6,-10.119,0,0.112,0.139,0.0,0.0888,0.137,100.025,1DCk5xQIybk9ntOhuBOsSV,292581,4
0.575,0.618,6,-6.799,1,0.0764,0.142,0.0,0.329,0.7,93.495,1tDk0Jot1RkxsPTPXaNM7k,193920,3
0.404,0.556,4,-8.329,1,0.0326,0.359,4.93e-06,0.0964,0.34,159.256,5zMR44ZH4KVZj4FlhTj3SE,326813,4
0.581,0.52,4,-5.347,1,0.0298,0.383,0.0,0.322,0.643,79.565,3tHYpuF2eIc4pDrzIdNN3Y,251627,4
0.777,0.735,11,-2.108,1,0.231,0.126,0.0,0.0778,0.713,92.039,161tk6AjNHvS8LC7Y4MHur,156522,4
0.683,0.834,0,-4.886,1,0.0581,0.0625,0.0,0.14,0.803,135.978,15G77geMokqnsvxoL5cgyY,189515,4
0.723,0.669,10,-4.897,1,0.0527,0.553,0.0,0.0959,0.732,125.038,5uGjeXi3epIE8N2ITkxIQ5,191844,4
0.724,0.652,10,-6.433,1,0.0341,0.062,0.000283,0.0922,0.956,112.021,3GSMdtJphymHEsR8K9jT5Q,177600,4
0.758,0.673,0,-7.51,1,0.0579,0.00885,1.31e-05,0.158,0.635,109.908,3pe05XBTPu2wpWwkVPzuUX,224987,4
0.692,0.856,0,-4.816,1,0.127,0.00763,1.89e-05,0.305,0.686,93.975,695AOnYHYnvHIMaTNKjkA5,219807,4
0.643,0.569,2,-4.401,1,0.0232,0.121,0.0,0.0752,0.62,91.966,3JrxNi0sQ1Lnx8eGonp3Ma,224720,4
0.6,0.565,6,-7.698,0,0.302,0.0937,0.0,0.0701,0.519,94.045,3bBIcLfShA5RAGmlwebWqw,210000,4
0.825,0.69,10,-4.252,0,0.226,0.589,0.0,0.413,0.516,94.194,59PYgzOiOjGDzjDT5N5oOX,327467,4
0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,0JP9xo3adEtGSdUEISiszL,135090,4
0.707,0.664,2,-5.042,1,0.0382,0.361,0.0,0.331,0.674,124.991,5pRGXCDY0eT6R1QicAn7Uk,179165,4
0.752,0.494,0,-8.18,1,0.0559,0.432,0.0,0.0869,0.227,117.901,5TTXEcfsYLh6fTarLaevTi,171356,4
0.723,0.849,0,-6.252,1,0.411,0.074,1.76e-06,0.103,0.433,119.978,6YtQm7wgkZ14bedsKvfMxT,177349,4
0.83,0.794,8,-6.279,0,0.432,0.0253,0.0248,0.106,0.607,128.16,0YU17F0BlVXvmx5ytsR43w,154226,4
0.46,0.816,3,-6.576,1,0.0427,0.00144,0.0,0.11,0.373,143.892,4aAfLSx9IthpC3Pw5pNk3E,240984,4
0.636,0.861,8,-6.512,0,0.0926,0.351,0.0,0.356,0.86,181.905,0Jf4hAJPvUoPFdDcpoBkqX,151707,4
0.861,0.666,8,-5.18,0,0.343,0.00218,0.0,0.272,0.853,145.041,1Hd2XLitkt1PYCWSbfF5qV,202625,4
0.402,0.641,2,-5.905,1,0.0335,0.534,0.0,0.112,0.252,145.054,0VqSdtXseb9khdZrnYVyM1,265800,4
0.422,0.267,3,-9.533,1,0.0281,0.86,0.0,0.142,0.432,171.725,0xXhgLXfEHnWJHVgRvFvdn,163333,4
0.872,0.613,9,-4.884,1,0.32,0.273,0.0,0.0818,0.343,139.885,5dkSQ8ExtSaS5diqiQosOk,196027,4
0.87,0.542,2,-6.959,1,0.0397,0.248,7.74e-05,0.112,0.323,105.03,2pfV8fZZdLRsZYatVGKlUq,176018,4
0.692,0.885,7,-5.831,1,0.442,0.319,0.0,0.297,0.71,80.387,0lAu8T3mmYcflgA8nSCc3m,170692,4
0.805,0.924,7,-5.883,0,0.0439,0.391,0.00448,0.0902,0.836,139.976,4UOXo3xWnxYdTf3sFyRaUG,181971,4
0.637,0.843,5,-5.413,1,0.0432,0.0151,0.0,0.0876,0.434,109.012,7BqBn9nzAq8spo5e7cZ0dJ,220733,4
0.572,0.522,2,-9.095,1,0.0367,0.113,4.91e-05,0.114,0.498,74.05,1yDiru08Q6omDOGkZMPnei,217197,4
0.503,0.802,1,-4.047,1,0.398,0.18,0.0,0.374,0.772,177.789,0ieox5NIlUWXSc8l4tlsyw,209918,4
0.772,0.559,1,-8.735,1,0.124,0.556,0.0,0.101,0.794,100.056,2LoGv4HSbilp1SVoQ10Qw6,237407,4
0.536,0.548,8,-10.821,0,0.451,0.215,0.0,0.0887,0.387,80.706,7JFHUJUtOP9xCdkcK935OZ,204706,4
0.693,0.644,5,-4.633,0,0.418,0.139,4.24e-06,0.13,0.848,124.114,7uCaiDV14JCg35hbKtaAAS,149032,4
0.618,0.752,0,-5.854,1,0.0417,0.00806,0.00027,0.0704,0.305,126.017,0eOK06PrPsSJ9rswCHaC50,215265,4
0.465,0.592,4,-4.905,1,0.0293,0.0208,1.51e-06,0.0929,0.117,139.867,24ngpWhBOxKJtIPnzSNX8c,343018,4
0.598,0.538,7,-6.712,1,0.0373,0.284,0.0,0.127,0.157,135.889,5UAGQJmL7Rn4gn7wlkMyqS,206053,4
0.468,0.627,6,-5.085,1,0.0476,0.0281,7.97e-06,0.11,0.159,179.642,698ItKASDavgwZ3WjaWjtz,212107,4
0.436,0.705,7,-3.808,1,0.0538,0.0151,0.0,0.142,0.439,159.972,27VzBf5TfcPrhoylqxQ46v,321760,4
0.863,0.882,6,-2.396,0,0.0612,0.0134,5.6e-05,0.078,0.642,103.987,44SSviC4R1TkAdsyptjDpE,188741,4
0.85,0.5,8,-6.708,1,0.0665,0.0139,0.000384,0.0947,0.816,160.02,5jGUJXnELDaDTgiRjD9lsg,170509,4
0.559,0.868,5,-5.276,1,0.17,0.0475,0.000176,0.776,0.609,156.295,5T8EDUDqKcs6OSOwEsfqG7,209413,4
0.694,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,5CtI0qwDJkDQGwXD1H1cLb,228827,4
0.906,0.833,5,-3.027,0,0.0729,0.0899,0.0,0.154,0.752,104.017,5RgBnDtHKFHgtVdqabjGE3,159760,4
0.829,0.629,8,-5.683,0,0.209,0.249,0.0,0.174,0.883,117.994,4gkPP3KjbgESjrHJTOH1bf,167282,4
0.79,0.858,2,-2.78,1,0.0471,0.303,0.0,0.61,0.79,92.05,4CbANooTL2aTHzJZqQ0Uvk,192000,4
0.575,0.296,7,-9.379,1,0.0257,0.848,1.19e-06,0.209,0.502,97.902,2kW6AMK99mnEO6X01r2E3T,260992,4
0.596,0.596,5,-5.62,1,0.0323,0.0155,0.0,0.104,0.508,82.049,3SjtQBle9ChDYCjJzWQkaY,281067,4
0.727,0.494,0,-8.992,1,0.27,0.0894,5.94e-06,0.394,0.288,85.033,1e61E0mOJp8IsDx5G5sLpm,204977,4
0.514,0.602,1,-4.225,1,0.027,0.335,0.0,0.117,0.527,169.871,4bK6qPvD4xB8npRkZa1a55,258680,4
0.519,0.713,2,-3.612,1,0.0324,0.0178,0.0,0.353,0.505,159.963,3QIAwtEEDOrv0g5NKCGrXZ,286053,4
0.74,0.822,11,-3.552,0,0.0429,0.028,0.0,0.0682,0.448,100.028,1nM0L0TTuZSl1jGHSUznJo,209400,4
0.708,0.687,1,-7.084,1,0.038,0.0022,0.145,0.133,0.439,117.976,2kMKmb60xVUIWW2Out8ypz,249379,4
0.753,0.457,0,-7.709,1,0.0767,0.00679,0.484,0.311,0.297,123.913,1jNOi6m3Hn8nLEeHCp5Msr,231800,4
0.698,0.803,4,-5.025,0,0.0909,0.107,0.0,0.316,0.835,97.517,3yGTJ31rh0QYTh1W3yEpnr,205459,4
0.622,0.535,10,-8.004,1,0.0296,0.508,0.000245,0.111,0.481,73.982,03qgnFtJlddquRV1Edde9i,229853,4
0.786,0.675,6,-6.585,0,0.104,0.0585,0.0,0.104,0.548,155.065,6EBrsshL06rKyB33oUKZ7P,202839,4
0.604,0.741,6,-7.549,1,0.0354,0.0115,9.19e-06,0.0667,0.601,169.994,5wL82ZQsJAlAMHe9tB35FT,231203,4
0.612,0.57,11,-6.642,0,0.0347,0.279,0.0,0.0963,0.335,77.004,3npzogdOEiVsieXmmhBepL,197293,4
0.727,0.585,4,-10.229,0,0.176,0.173,0.0,0.221,0.565,151.865,1YUWhlQjFv7MQpcbb77zTL,430296,4
0.502,0.821,10,-4.709,0,0.328,0.257,0.0,0.135,0.565,135.568,2ySWuhmNR789tk5AN2EUc3,232353,5
0.672,0.655,10,-5.021,0,0.0311,0.0362,0.0,0.117,0.556,134.945,6Qn5zhYkTa37e91HC1D7lb,201240,4
0.663,0.807,0,-4.229,1,0.0441,0.634,0.0,0.0972,0.767,77.971,4b5oBON2DgamONUxvP4JyQ,215120,4
0.63,0.694,11,-6.257,0,0.0253,0.00281,0.0,0.0719,0.216,97.005,04ZTP5KsCypmtCmQg5tH9R,195519,4
0.792,0.777,8,-4.402,0,0.0454,0.0455,5.34e-05,0.293,0.696,137.05,7Cw97917dvg5xm6XMAA4Y2,170707,4
0.81,0.746,1,-5.941,0,0.049,0.438,1.44e-05,0.0756,0.637,100.009,3pXy4LGgbDzRGQyj506Kfy,193411,4
0.788,0.508,7,-9.629,1,0.0506,0.0352,1.54e-05,0.477,0.268,95.017,7DqZo3cXlPZRxdQcDu56mw,196784,4
0.437,0.614,9,-6.909,1,0.318,0.656,0.0,0.148,0.655,81.121,4KXAulHeLjKCVoHrCAMdto,215560,4
0.747,0.74,4,-4.325,0,0.191,0.0165,9.94e-05,0.101,0.552,176.059,2D3z17LBMJ2HEHeBFFjTLi,158800,4
0.773,0.672,8,-5.493,0,0.0684,0.601,3.7e-06,0.139,0.247,110.014,31EltOuKi4PBBExtTTO00s,241091,4
0.679,0.838,7,-3.616,1,0.236,0.441,0.0032,0.139,0.649,115.029,2ecaPx5QDfsxGUThU6rHUZ,275391,4
0.786,0.695,1,-5.343,0,0.353,0.185,0.0,0.123,0.591,97.957,0NKoPGc72yUKTIneVhFfg1,200293,4
0.804,0.697,7,-8.162,1,0.281,0.0613,0.0,0.439,0.747,82.0,4LaBUGBZThAGhO5EEDHmSn,196151,4
0.632,0.499,2,-7.975,0,0.0313,0.788,0.0,0.199,0.332,105.876,2iU9qCpLP3urxsq32yY5jc,207020,4
0.616,0.669,1,-5.791,1,0.32,0.0298,0.0,0.127,0.275,154.056,1faIb3PPSzEifCHUOJ691R,196112,4
0.711,0.756,5,-5.982,1,0.166,0.192,0.0,0.14,0.7,135.968,1rXQ7QPOWHYJD7FM1zqQVa,180882,4
0.739,0.641,6,-7.558,1,0.0534,0.0129,0.0,0.0907,0.238,128.003,3coONKoZ0nYQHWqDxsvA6a,140625,4
0.678,0.533,4,-10.485,1,0.186,0.462,0.219,0.139,0.323,150.455,3XF5xLJHOQQRbWya6hBp7d,180953,4
0.803,0.597,9,-4.144,1,0.127,0.369,0.0,0.0998,0.688,85.056,17iXKeQe2iVYXJcMpQqthG,237920,4
0.704,0.658,7,-5.534,0,0.162,0.579,0.0,0.305,0.715,125.186,77wz2VtAwxAwYOGTJrZBKT,189514,4
0.812,0.556,10,-5.212,1,0.0614,0.583,7.54e-06,0.0854,0.559,104.0,089OggImoTkmiPMVtVAs3I,245636,4
0.577,0.828,6,-8.691,0,0.0298,0.00213,0.0114,0.0581,0.604,123.257,5sICkBXVmaCQk5aISGR3x1,331267,4
0.755,0.634,9,-5.929,0,0.298,0.811,0.0,0.0852,0.834,173.845,3CV6tcIs0tqW3aJtu6THaM,154992,4
0.754,0.653,7,-5.095,1,0.0611,0.0944,0.0,0.383,0.379,123.084,7hzlzoOwCZ4D3Ow5YZK4kj,179746,4
0.819,0.684,6,-7.169,0,0.119,0.132,0.0,0.0942,0.959,170.187,5dKesZwp6deuhEeW8F1UEi,137125,4
0.724,0.763,6,-5.334,0,0.0787,0.0434,0.0,0.145,0.708,92.008,4NRHBoRSR6Yfgxj4VjguV8,122636,4
0.759,0.625,7,-7.933,1,0.191,0.121,0.0,0.0888,0.626,120.112,1nYj5Hv2ON80QokibDMvOE,185834,4
0.632,0.398,6,-6.615,1,0.373,0.945,0.0,0.228,0.633,90.695,2x8TNY9KwNvD19gVGs4WOP,204931,4
0.72,0.334,2,-9.754,1,0.0373,0.814,0.0,0.154,0.395,96.046,7aMEBZUCJFyV4VM60yEHtC,230538,4
0.791,0.594,1,-5.983,1,0.273,0.266,1.72e-05,0.11,0.577,86.034,0WGG3xWyW6AlXOaW6CHu4A,170181,4
0.521,0.821,11,-4.516,1,0.0362,0.491,2.49e-06,0.326,0.706,90.002,2RUT8yZJklRTMV07TmaxIb,325560,4
0.843,0.378,7,-13.411,1,0.123,0.328,0.0492,0.215,0.283,117.001,4IqUG5Xs7IVlmGtpbN1vya,171293,4
0.682,0.81,8,-7.487,1,0.313,0.68,8.4e-05,0.363,0.504,169.089,3MlTIlmzAftZrG9R3ervA0,193136,4
0.65,0.482,4,-8.667,1,0.0281,0.293,0.0,0.0811,0.517,106.994,0rk2X5TAhraBC5aCIXK2Rq,269185,4
0.641,0.593,3,-7.884,1,0.0264,0.46,0.0,0.169,0.437,119.828,6vPAmoERUMRoTZaCCSWQ12,281000,4
0.653,0.601,10,-6.847,1,0.0298,0.511,1.36e-06,0.0977,0.24,100.07,0j0bk7gBFUztQWdSgt6dpj,282386,4
0.732,0.729,6,-6.445,1,0.226,0.119,0.0,0.149,0.69,150.934,26qAbFkyxIv47UIycZaBuZ,143563,4
0.81,0.927,7,-6.269,0,0.0607,0.0502,0.00126,0.0871,0.767,105.952,4g7pN0tzE26Hv4HM3UTwfO,221928,4
0.582,0.554,11,-8.472,1,0.13,0.568,0.0,0.155,0.253,137.876,2cqjhnMI6m22cqcD1GUSTZ,209793,3
0.673,0.752,2,-3.572,0,0.0561,0.241,4.51e-05,0.0813,0.797,175.997,6v0lAdFF4haL8xjBIUjtOw,201818,4
0.878,0.829,0,-3.929,1,0.0428,0.0817,0.0,0.186,0.654,110.012,0gySKxqIOHTVD3YObTsJug,206608,4
0.658,0.748,11,-5.802,0,0.142,0.0852,0.0,0.0789,0.69,179.919,3dCEtkAfWhk15bLAWZAKLy,157176,4
0.327,0.938,0,-3.237,1,0.0645,0.0708,3.79e-06,0.148,0.326,162.937,0UvCh63URrLFcPkKt99hHd,289560,4
0.576,0.728,9,-5.555,0,0.233,0.00642,0.0,0.125,0.431,89.957,5qgeroSD73ntuI7LI9jdBk,218606,4
0.583,0.683,1,-7.368,1,0.0386,0.711,0.0,0.921,0.779,143.868,1ekX8JX7LF3AyxI0nyOzvB,189335,4
0.818,0.721,7,-4.059,0,0.0592,0.376,0.0,0.045,0.434,124.994,2kGGJctGaUdl5Kb64OSDIk,180480,4
0.593,0.849,1,-4.833,1,0.0439,0.00423,0.0,0.229,0.541,154.074,0XvOvUbvflmXxU8yqnF8Cp,256344,4
0.62,0.72,11,-6.057,1,0.0312,0.433,0.0,0.116,0.23,107.97,10DSYghyBjAYJa8iCvdRDv,205000,4
0.593,0.654,5,-4.509,0,0.218,0.115,0.0,0.231,0.405,120.388,6GTCOWvhjvdk4pwlfrSjNO,234600,5
0.571,0.841,11,-3.195,0,0.417,0.0765,0.0,0.356,0.761,91.995,4Lh4lVFojznlPnJ73OLgEU,224348,4
0.796,0.911,1,-1.998,1,0.285,0.188,0.0,0.499,0.918,180.128,2YRvdf9cdS88y1wB1WhKoE,204631,4
0.681,0.751,11,-5.602,1,0.0376,0.15,6.04e-05,0.085,0.538,132.032,6jOl9djKdPmSzfxW80bL5v,245093,4
0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.062,116H0KvKr2Zl4RPuVBruDO,210368,4
0.651,0.575,0,-7.739,1,0.299,0.627,0.000202,0.0961,0.248,160.007,6it15CsDlkqB7N4lF0C1qM,229456,4
0.652,0.806,0,-3.203,1,0.0277,0.207,5.53e-05,0.135,0.732,97.053,5Tj1wsJ6wE3Mf1MD0uKGnu,261333,4
0.907,0.399,5,-9.94,0,0.317,0.325,0.00145,0.088,0.795,132.958,7ygA08T4t49ZhaOtCHsktS,174200,4
0.919,0.538,1,-6.15,1,0.241,0.0243,0.0415,0.0956,0.597,124.952,0OTBOHjEaoqroFlfut1ZsH,203570,4
0.676,0.645,8,-9.335,0,0.0992,0.159,0.00172,0.106,0.537,151.058,3jAoLij05OiNndX2XlSRdS,202187,4
0.738,0.54,10,-8.342,1,0.062,0.74,5.63e-06,0.105,0.975,121.147,4zpw2XwVLml02gTUVtlGY4,163867,4
0.703,0.442,0,-10.383,1,0.0823,0.594,2.39e-05,0.276,0.381,115.932,2jX5c5RFp0A9E1GDsvGxIa,189480,4
0.695,0.314,9,-14.956,1,0.0349,0.198,0.000863,0.121,0.382,100.0,75Rm8fulB9P9O6F7hdXNcE,349003,4
0.516,0.753,2,-6.09,1,0.314,0.0154,7.07e-06,0.354,0.342,69.033,6ipLMX4CgZHAMxbz3JMsbk,153959,4
0.55,0.537,5,-7.588,1,0.0325,0.186,0.00025,0.202,0.432,85.014,3rq5w4bQGigXOfdN30ATJt,272394,4
0.621,0.692,7,-5.837,0,0.0435,0.336,0.000458,0.0877,0.446,144.968,0cLS7FslBJgsuWwJNRnPWB,201997,4
0.698,0.687,11,-3.946,1,0.0829,0.067,0.0,0.439,0.867,105.026,3i8Slo4ikWN7k7536CUmez,138154,4
0.677,0.704,5,-7.209,0,0.115,0.214,0.0,0.0918,0.485,99.943,0K3pn5dpq7AgLuW6FpTVMZ,215511,4
0.413,0.706,8,-2.416,1,0.0369,0.202,0.0,0.147,0.58,87.503,5G24eB35Ucu4A8MPKLNV9B,263480,4
0.736,0.711,2,-5.503,1,0.0352,0.0029,0.000275,0.0948,0.719,112.309,6tu2FHuKL9C8pwNrityweQ,225760,3
0.574,0.869,8,-5.434,1,0.036,0.0304,0.0,0.0815,0.598,101.988,4vKqFdyIEKkbXdAdGESLJq,268787,4
0.425,0.889,10,-5.7,1,0.0802,0.065,0.0,0.345,0.644,162.596,1BaGfrlIWinaF77p7QASBH,241293,4
0.792,0.713,8,-5.309,0,0.256,0.366,0.0,0.237,0.557,125.015,45tz0Mf66Nw7uSPdcOe1Qg,186918,4
0.649,0.357,11,-9.09,1,0.0307,0.542,0.0,0.151,0.241,129.798,6mwA6YiKDjAUG8kWvRRUPh,263667,4
0.748,0.441,7,-10.026,1,0.164,0.594,0.0,0.109,0.418,94.067,5b9RQx9CLZRZcO1W8PvmcB,197886,4
0.752,0.901,9,-2.974,0,0.0341,0.216,1.98e-05,0.281,0.931,110.966,52R0SwdPEcHrBblLKdUFiN,185946,4
0.656,0.471,7,-6.909,1,0.0294,0.73,1.79e-06,0.181,0.226,120.002,65KjitGykI5QIcsYrNhPZR,293876,4
0.828,0.54,7,-7.141,1,0.14,0.322,0.0,0.176,0.53,113.331,17NQSO5OECGGk6Pi9y7jM3,185669,5
0.714,0.643,7,-5.378,1,0.165,0.0423,7.24e-05,0.163,0.484,89.999,0Pk8ashacnX3IFsn6TXdJX,187517,4
0.516,0.726,7,-6.437,1,0.369,0.0437,0.0,0.423,0.689,113.365,2DfhyGOSt3LwXEg42TQuAa,169412,5
0.503,0.581,6,-7.007,1,0.0881,0.21,0.000708,0.257,0.633,94.555,6ZzYETKetIfNUsZUb23jgG,233601,4
0.832,0.747,1,-4.957,0,0.052,0.225,3.86e-06,0.0412,0.789,99.986,4j5Bb0saeXmiz62XIZjcHj,168000,4
0.525,0.801,9,-4.74,1,0.0357,0.00548,0.00015,0.107,0.628,179.934,2BCYKFDWnZi9PMkZiemQh1,223500,4
0.528,0.416,10,-8.492,1,0.0325,0.756,0.0,0.114,0.347,139.821,53HxUdYRCRMdzYPG0qhGUP,267531,4
0.614,0.676,2,-4.102,0,0.041,0.157,0.0,0.187,0.736,139.488,0zCOT028cU3DeCqN1G18wE,228427,4
0.517,0.757,0,-6.796,1,0.348,0.597,0.0,0.527,0.829,88.619,15Zz41Ec3C6Rh6nDZa8331,237013,4
0.651,0.396,7,-10.667,0,0.446,0.449,0.0,0.0932,0.523,79.952,1hrvlGX3liDkT1VsSL9uDN,205250,4
0.616,0.967,4,-2.364,0,0.0393,0.0945,0.0,0.169,0.702,136.015,0nVCQoIiDjnZWXHMRCD2Ko,204507,4
0.484,0.687,6,-6.855,0,0.206,0.246,0.0,0.0989,0.316,103.548,10RdCgNcfxjMEDVD2XStnc,273231,4
